u	v
ENSG00000131791	ENSG00000162373
ENSG00000184216	ENSG00000169813
ENSG00000167642	ENSG00000146574
ENSG00000167642	ENSG00000146574
ENSG00000185920	ENSG00000182871
ENSG00000148943	ENSG00000107186
ENSG00000155438	ENSG00000113460
ENSG00000165886	ENSG00000109332
ENSG00000168036	ENSG00000185591
ENSG00000139350	ENSG00000128159
ENSG00000112031	ENSG00000133048
ENSG00000163840	ENSG00000115415
ENSG00000129460	ENSG00000276072
ENSG00000155438	ENSG00000067334
ENSG00000167642	ENSG00000100612
ENSG00000144867	ENSG00000119401
ENSG00000273993	ENSG00000115232
ENSG00000188895	ENSG00000158467
ENSG00000114446	ENSG00000118096
ENSG00000105472	ENSG00000166348
ENSG00000179604	ENSG00000115641
ENSG00000125818	ENSG00000124610
ENSG00000072210	ENSG00000101972
ENSG00000109534	ENSG00000082516
ENSG00000198898	ENSG00000115641
ENSG00000160013	ENSG00000174827
ENSG00000153237	ENSG00000124939
ENSG00000124302	ENSG00000106153
ENSG00000111728	ENSG00000117408
ENSG00000123374	ENSG00000100413
ENSG00000135679	ENSG00000132002
ENSG00000167642	ENSG00000105699
ENSG00000148541	ENSG00000168710
ENSG00000130517	ENSG00000127554
ENSG00000130640	ENSG00000143156
ENSG00000114956	ENSG00000157851
ENSG00000106511	ENSG00000221837
ENSG00000136197	ENSG00000117983
ENSG00000165280	ENSG00000159352
ENSG00000128789	ENSG00000180822
ENSG00000182636	ENSG00000185519
ENSG00000137955	ENSG00000276536
ENSG00000124164	ENSG00000244038
ENSG00000158485	ENSG00000114631
ENSG00000197959	ENSG00000107554
ENSG00000132386	ENSG00000178567
ENSG00000244057	ENSG00000241123
ENSG00000074590	ENSG00000072803
ENSG00000184702	ENSG00000125354
ENSG00000127481	ENSG00000131473
ENSG00000166405	ENSG00000007923
ENSG00000055732	ENSG00000267368
ENSG00000177889	ENSG00000166233
ENSG00000135924	ENSG00000168411
ENSG00000144867	ENSG00000074370
ENSG00000101997	ENSG00000125633
ENSG00000144867	ENSG00000157087
ENSG00000134072	ENSG00000072518
ENSG00000182831	ENSG00000177138
ENSG00000160013	ENSG00000144566
ENSG00000135547	ENSG00000164683
ENSG00000112183	ENSG00000197632
ENSG00000162777	ENSG00000109971
ENSG00000162777	ENSG00000113013
ENSG00000139151	ENSG00000165953
ENSG00000094841	ENSG00000198276
ENSG00000157349	ENSG00000241253
ENSG00000236177	ENSG00000153989
ENSG00000155659	ENSG00000102743
ENSG00000142937	ENSG00000120333
ENSG00000130385	ENSG00000123505
ENSG00000101347	ENSG00000145386
ENSG00000067596	ENSG00000021776
ENSG00000134086	ENSG00000116288
ENSG00000185104	ENSG00000124164
ENSG00000147475	ENSG00000114650
ENSG00000160200	ENSG00000103275
ENSG00000078328	ENSG00000157110
ENSG00000166851	ENSG00000012048
ENSG00000120217	ENSG00000105576
ENSG00000105854	ENSG00000009830
ENSG00000124164	ENSG00000130703
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000286522	ENSG00000275221
ENSG00000135679	ENSG00000198900
ENSG00000131791	ENSG00000167550
ENSG00000160310	ENSG00000105722
ENSG00000187772	ENSG00000174720
ENSG00000128253	ENSG00000172785
ENSG00000105364	ENSG00000197345
ENSG00000169252	ENSG00000181852
ENSG00000184900	ENSG00000100934
ENSG00000150457	ENSG00000124486
ENSG00000135679	ENSG00000108312
ENSG00000109971	ENSG00000164070
ENSG00000150455	ENSG00000148660
ENSG00000150455	ENSG00000145349
ENSG00000151692	ENSG00000136026
ENSG00000135679	ENSG00000164924
ENSG00000135083	ENSG00000125459
ENSG00000146047	ENSG00000185130
ENSG00000132383	ENSG00000096401
ENSG00000105568	ENSG00000177380
ENSG00000119614	ENSG00000140153
ENSG00000183475	ENSG00000166135
ENSG00000136522	ENSG00000143314
ENSG00000075426	ENSG00000173334
ENSG00000263528	ENSG00000146731
ENSG00000146834	ENSG00000170266
ENSG00000151247	ENSG00000197256
ENSG00000155096	ENSG00000104904
ENSG00000139193	ENSG00000276536
ENSG00000182636	ENSG00000100109
ENSG00000132170	ENSG00000117222
ENSG00000135679	ENSG00000234651
ENSG00000141510	ENSG00000167553
ENSG00000121060	ENSG00000101210
ENSG00000167414	ENSG00000111664
ENSG00000182636	ENSG00000149380
ENSG00000149311	ENSG00000130726
ENSG00000128602	ENSG00000069869
ENSG00000085224	ENSG00000141510
ENSG00000121481	ENSG00000171490
ENSG00000105568	ENSG00000108091
ENSG00000168036	ENSG00000066044
ENSG00000088930	ENSG00000237190
ENSG00000116030	ENSG00000067369
ENSG00000121691	ENSG00000113790
ENSG00000116455	ENSG00000170365
ENSG00000095981	ENSG00000213593
ENSG00000140465	ENSG00000126524
ENSG00000140575	ENSG00000169032
ENSG00000135679	ENSG00000072274
ENSG00000100568	ENSG00000070785
ENSG00000151247	ENSG00000234495
ENSG00000100568	ENSG00000115211
ENSG00000109971	ENSG00000162076
ENSG00000100568	ENSG00000145191
ENSG00000100568	ENSG00000119718
ENSG00000155659	ENSG00000166224
ENSG00000127191	ENSG00000055332
ENSG00000167965	ENSG00000120437
ENSG00000197959	ENSG00000106976
ENSG00000109971	ENSG00000069345
ENSG00000169252	ENSG00000076706
ENSG00000106462	ENSG00000102054
ENSG00000132383	ENSG00000071794
ENSG00000078114	ENSG00000163092
ENSG00000119408	ENSG00000104856
ENSG00000285246	ENSG00000182446
ENSG00000188846	ENSG00000197498
ENSG00000285246	ENSG00000167770
ENSG00000159692	ENSG00000109787
ENSG00000149582	ENSG00000196547
ENSG00000120656	ENSG00000116030
ENSG00000144579	ENSG00000175215
ENSG00000101460	ENSG00000078902
ENSG00000197959	ENSG00000079805
ENSG00000115233	ENSG00000284889
ENSG00000284916	ENSG00000115233
ENSG00000074266	ENSG00000236149
ENSG00000115233	ENSG00000100804
ENSG00000014164	ENSG00000132466
ENSG00000124198	ENSG00000177666
ENSG00000165192	ENSG00000163902
ENSG00000121481	ENSG00000136485
ENSG00000079387	ENSG00000100401
ENSG00000171862	ENSG00000187555
ENSG00000185920	ENSG00000196968
ENSG00000079950	ENSG00000114745
ENSG00000155158	ENSG00000161513
ENSG00000213397	ENSG00000203618
ENSG00000014164	ENSG00000106246
ENSG00000074266	ENSG00000111641
ENSG00000101558	ENSG00000131725
ENSG00000155363	ENSG00000103266
ENSG00000140465	ENSG00000121579
ENSG00000136436	ENSG00000165792
ENSG00000166925	ENSG00000196428
ENSG00000137947	ENSG00000282633
ENSG00000176903	ENSG00000081307
ENSG00000110080	ENSG00000184232
ENSG00000182636	ENSG00000160685
ENSG00000182636	ENSG00000160685
ENSG00000107862	ENSG00000177666
ENSG00000061273	ENSG00000116830
ENSG00000123240	ENSG00000085382
ENSG00000167332	ENSG00000172061
ENSG00000188846	ENSG00000147905
ENSG00000159692	ENSG00000011523
ENSG00000146047	ENSG00000196367
ENSG00000004776	ENSG00000240694
ENSG00000196730	ENSG00000077549
ENSG00000196730	ENSG00000198898
ENSG00000164303	ENSG00000079950
ENSG00000269556	ENSG00000198168
ENSG00000135069	ENSG00000133030
ENSG00000167130	ENSG00000181333
ENSG00000285152	ENSG00000127191
ENSG00000168078	ENSG00000170298
ENSG00000112996	ENSG00000136522
ENSG00000084072	ENSG00000240682
ENSG00000156970	ENSG00000167658
ENSG00000138795	ENSG00000126561
ENSG00000167130	ENSG00000143416
ENSG00000167110	ENSG00000155961
ENSG00000105397	ENSG00000284901
ENSG00000186834	ENSG00000116478
ENSG00000149735	ENSG00000076356
ENSG00000143653	ENSG00000168118
ENSG00000131462	ENSG00000156261
ENSG00000121022	ENSG00000105397
ENSG00000111321	ENSG00000108840
ENSG00000164303	ENSG00000116906
ENSG00000106399	ENSG00000164053
ENSG00000275434	ENSG00000206075
ENSG00000099308	ENSG00000108829
ENSG00000146648	ENSG00000158402
ENSG00000011422	ENSG00000013573
ENSG00000100568	ENSG00000134265
ENSG00000100568	ENSG00000105402
ENSG00000131462	ENSG00000166226
ENSG00000131462	ENSG00000115484
ENSG00000131462	ENSG00000135624
ENSG00000152457	ENSG00000154001
ENSG00000150625	ENSG00000152127
ENSG00000213977	ENSG00000135144
ENSG00000166135	ENSG00000169018
ENSG00000077800	ENSG00000103319
ENSG00000166483	ENSG00000169714
ENSG00000151090	ENSG00000010017
ENSG00000144579	ENSG00000144677
ENSG00000152457	ENSG00000181929
ENSG00000141510	ENSG00000183255
ENSG00000160013	ENSG00000103769
ENSG00000007392	ENSG00000186660
ENSG00000152457	ENSG00000142875
ENSG00000165806	ENSG00000109846
ENSG00000152457	ENSG00000111725
ENSG00000152457	ENSG00000131791
ENSG00000152457	ENSG00000132356
ENSG00000137814	ENSG00000078674
ENSG00000152457	ENSG00000162409
ENSG00000043143	ENSG00000078142
ENSG00000178691	ENSG00000102054
ENSG00000149582	ENSG00000134013
ENSG00000168955	ENSG00000019582
ENSG00000206485	ENSG00000183570
ENSG00000123154	ENSG00000160360
ENSG00000169252	ENSG00000060237
ENSG00000145386	ENSG00000127564
ENSG00000116663	ENSG00000227600
ENSG00000275911	ENSG00000166579
ENSG00000131462	ENSG00000128159
ENSG00000213397	ENSG00000134184
ENSG00000130159	ENSG00000125656
ENSG00000158552	ENSG00000175575
ENSG00000116663	ENSG00000136816
ENSG00000280548	ENSG00000163811
ENSG00000135679	ENSG00000077463
ENSG00000103485	ENSG00000122779
ENSG00000273899	ENSG00000135372
ENSG00000278565	ENSG00000173402
ENSG00000198074	ENSG00000227471
ENSG00000120948	ENSG00000170035
ENSG00000086504	ENSG00000135486
ENSG00000111231	ENSG00000100592
ENSG00000140465	ENSG00000164134
ENSG00000188641	ENSG00000047932
ENSG00000120948	ENSG00000145907
ENSG00000169218	ENSG00000205213
ENSG00000066654	ENSG00000213339
ENSG00000185272	ENSG00000163798
ENSG00000278728	ENSG00000106511
ENSG00000118564	ENSG00000155229
ENSG00000148408	ENSG00000185651
ENSG00000176903	ENSG00000152455
ENSG00000139193	ENSG00000162104
ENSG00000162630	ENSG00000111670
ENSG00000136842	ENSG00000093167
ENSG00000136842	ENSG00000124831
ENSG00000102316	ENSG00000108561
ENSG00000166167	ENSG00000134107
ENSG00000174428	ENSG00000196275
ENSG00000178093	ENSG00000163468
ENSG00000086504	ENSG00000172172
ENSG00000175793	ENSG00000179455
ENSG00000059758	ENSG00000141965
ENSG00000118298	ENSG00000118193
ENSG00000162373	ENSG00000197114
ENSG00000137161	ENSG00000180900
ENSG00000186153	ENSG00000283777
ENSG00000100865	ENSG00000116922
ENSG00000169231	ENSG00000167552
ENSG00000177311	ENSG00000174953
ENSG00000072803	ENSG00000107897
ENSG00000075426	ENSG00000142453
ENSG00000104760	ENSG00000124608
ENSG00000129245	ENSG00000145907
ENSG00000104946	ENSG00000167461
ENSG00000166949	ENSG00000135413
ENSG00000135547	ENSG00000182149
ENSG00000152795	ENSG00000156928
ENSG00000170917	ENSG00000154146
ENSG00000147224	ENSG00000174744
ENSG00000197905	ENSG00000082458
ENSG00000109320	ENSG00000166135
ENSG00000139151	ENSG00000169035
ENSG00000274352	ENSG00000163867
ENSG00000147475	ENSG00000181754
ENSG00000146094	ENSG00000005448
ENSG00000178952	ENSG00000170540
ENSG00000131462	ENSG00000109971
ENSG00000131462	ENSG00000144381
ENSG00000131462	ENSG00000096384
ENSG00000166167	ENSG00000178691
ENSG00000118518	ENSG00000147400
ENSG00000146047	ENSG00000127337
ENSG00000002919	ENSG00000149554
ENSG00000126953	ENSG00000115145
ENSG00000100568	ENSG00000144712
ENSG00000213397	ENSG00000161904
ENSG00000134153	ENSG00000104412
ENSG00000140941	ENSG00000185651
ENSG00000165506	ENSG00000087470
ENSG00000150045	ENSG00000172785
ENSG00000135679	ENSG00000162613
ENSG00000102054	ENSG00000146414
ENSG00000165506	ENSG00000149294
ENSG00000205683	ENSG00000049618
ENSG00000068028	ENSG00000178127
ENSG00000285379	ENSG00000116106
ENSG00000147475	ENSG00000106080
ENSG00000129197	ENSG00000278787
ENSG00000117748	ENSG00000071794
ENSG00000103490	ENSG00000204217
ENSG00000165644	ENSG00000144589
ENSG00000101558	ENSG00000115839
ENSG00000164933	ENSG00000147419
ENSG00000278565	ENSG00000090776
ENSG00000055950	ENSG00000112996
ENSG00000178053	ENSG00000131351
ENSG00000085265	ENSG00000128567
ENSG00000145349	ENSG00000075420
ENSG00000186652	ENSG00000128585
ENSG00000010404	ENSG00000015532
ENSG00000146963	ENSG00000105321
ENSG00000162409	ENSG00000198945
ENSG00000269556	ENSG00000116667
ENSG00000100461	ENSG00000136279
ENSG00000107816	ENSG00000187231
ENSG00000103490	ENSG00000111879
ENSG00000166949	ENSG00000117475
ENSG00000101460	ENSG00000123395
ENSG00000172270	ENSG00000116906
ENSG00000101892	ENSG00000124508
ENSG00000275434	ENSG00000197632
ENSG00000019102	ENSG00000105576
ENSG00000112578	ENSG00000274829
ENSG00000143384	ENSG00000141510
ENSG00000084072	ENSG00000198783
ENSG00000171848	ENSG00000053900
ENSG00000102081	ENSG00000106635
ENSG00000277909	ENSG00000157107
ENSG00000114956	ENSG00000136854
ENSG00000123843	ENSG00000076984
ENSG00000115233	ENSG00000009335
ENSG00000103485	ENSG00000075151
ENSG00000114062	ENSG00000133794
ENSG00000114956	ENSG00000106089
ENSG00000141510	ENSG00000182774
ENSG00000150457	ENSG00000165757
ENSG00000120075	ENSG00000197122
ENSG00000159692	ENSG00000101746
ENSG00000110367	ENSG00000149657
ENSG00000161664	ENSG00000166135
ENSG00000089234	ENSG00000054654
ENSG00000001626	ENSG00000120694
ENSG00000154493	ENSG00000141510
ENSG00000172785	ENSG00000066855
ENSG00000131791	ENSG00000172530
ENSG00000105700	ENSG00000169683
ENSG00000196591	ENSG00000275126
ENSG00000196591	ENSG00000275126
ENSG00000196591	ENSG00000275126
ENSG00000196591	ENSG00000275126
ENSG00000196591	ENSG00000275126
ENSG00000196591	ENSG00000275126
ENSG00000196591	ENSG00000275126
ENSG00000196591	ENSG00000275126
ENSG00000196591	ENSG00000275126
ENSG00000196591	ENSG00000275126
ENSG00000196591	ENSG00000275126
ENSG00000196591	ENSG00000275126
ENSG00000196591	ENSG00000275126
ENSG00000196591	ENSG00000275126
ENSG00000130816	ENSG00000143799
ENSG00000110075	ENSG00000087586
ENSG00000284126	ENSG00000071575
ENSG00000275565	ENSG00000100697
ENSG00000116663	ENSG00000168090
ENSG00000131791	ENSG00000117475
ENSG00000112195	ENSG00000165650
ENSG00000049768	ENSG00000103266
ENSG00000131791	ENSG00000135604
ENSG00000144021	ENSG00000104884
ENSG00000066044	ENSG00000073756
ENSG00000166167	ENSG00000106462
ENSG00000141510	ENSG00000089157
ENSG00000141510	ENSG00000145425
ENSG00000141510	ENSG00000140988
ENSG00000150457	ENSG00000126016
ENSG00000141510	ENSG00000174444
ENSG00000141510	ENSG00000280858
ENSG00000141510	ENSG00000161016
ENSG00000141510	ENSG00000131469
ENSG00000178691	ENSG00000099284
ENSG00000117399	ENSG00000150753
ENSG00000158301	ENSG00000141002
ENSG00000157020	ENSG00000114354
ENSG00000149922	ENSG00000172468
ENSG00000149922	ENSG00000172468
ENSG00000110958	ENSG00000169083
ENSG00000115233	ENSG00000131467
ENSG00000100393	ENSG00000101412
ENSG00000087586	ENSG00000069956
ENSG00000116663	ENSG00000038002
ENSG00000124214	ENSG00000109971
ENSG00000177981	ENSG00000166266
ENSG00000168334	ENSG00000078114
ENSG00000121481	ENSG00000110497
ENSG00000114956	ENSG00000008056
ENSG00000281277	ENSG00000101189
ENSG00000285152	ENSG00000011243
ENSG00000114956	ENSG00000157152
ENSG00000114956	ENSG00000067715
ENSG00000114956	ENSG00000102003
ENSG00000285152	ENSG00000165280
ENSG00000112183	ENSG00000025708
ENSG00000168418	ENSG00000101441
ENSG00000168418	ENSG00000170369
ENSG00000170876	ENSG00000158290
ENSG00000144161	ENSG00000066654
ENSG00000169508	ENSG00000076716
ENSG00000116030	ENSG00000107290
ENSG00000144711	ENSG00000156052
ENSG00000131462	ENSG00000167553
ENSG00000124214	ENSG00000159217
ENSG00000113851	ENSG00000161405
ENSG00000131462	ENSG00000146731
ENSG00000101266	ENSG00000136485
ENSG00000124466	ENSG00000173171
ENSG00000273899	ENSG00000132300
ENSG00000157349	ENSG00000100097
ENSG00000124260	ENSG00000140577
ENSG00000127337	ENSG00000011258
ENSG00000074211	ENSG00000281230
ENSG00000124260	ENSG00000198231
ENSG00000186919	ENSG00000158813
ENSG00000157349	ENSG00000136167
ENSG00000157349	ENSG00000148346
ENSG00000139350	ENSG00000146731
ENSG00000124164	ENSG00000131725
ENSG00000166135	ENSG00000137831
ENSG00000149582	ENSG00000152127
ENSG00000071051	ENSG00000110395
ENSG00000168283	ENSG00000184897
ENSG00000115687	ENSG00000099899
ENSG00000188846	ENSG00000122068
ENSG00000144597	ENSG00000007392
ENSG00000166199	ENSG00000103671
ENSG00000068489	ENSG00000146223
ENSG00000102218	ENSG00000141551
ENSG00000102218	ENSG00000213923
ENSG00000103485	ENSG00000177565
ENSG00000274675	ENSG00000163161
ENSG00000274675	ENSG00000163161
ENSG00000075089	ENSG00000080603
ENSG00000198908	ENSG00000119383
ENSG00000103275	ENSG00000131323
ENSG00000169813	ENSG00000288407
ENSG00000184408	ENSG00000115041
ENSG00000119771	ENSG00000162413
ENSG00000262635	ENSG00000137575
ENSG00000121481	ENSG00000079246
ENSG00000117748	ENSG00000284238
ENSG00000139350	ENSG00000137822
ENSG00000285069	ENSG00000175224
ENSG00000132383	ENSG00000073050
ENSG00000102081	ENSG00000186628
ENSG00000069424	ENSG00000130037
ENSG00000151247	ENSG00000158062
ENSG00000145743	ENSG00000113558
ENSG00000101282	ENSG00000205213
ENSG00000124164	ENSG00000118873
ENSG00000103194	ENSG00000171862
ENSG00000135679	ENSG00000108654
ENSG00000135679	ENSG00000135829
ENSG00000110395	ENSG00000141736
ENSG00000141510	ENSG00000099783
ENSG00000139193	ENSG00000110330
ENSG00000131791	ENSG00000179222
ENSG00000135679	ENSG00000197157
ENSG00000108823	ENSG00000060656
ENSG00000117748	ENSG00000073050
ENSG00000213347	ENSG00000109320
ENSG00000197102	ENSG00000158560
ENSG00000104313	ENSG00000109670
ENSG00000105568	ENSG00000066926
ENSG00000285246	ENSG00000163931
ENSG00000118564	ENSG00000128731
ENSG00000258643	ENSG00000141510
ENSG00000087152	ENSG00000119760
ENSG00000149575	ENSG00000197959
ENSG00000155755	ENSG00000198183
ENSG00000141510	ENSG00000100105
ENSG00000177981	ENSG00000110497
ENSG00000183304	ENSG00000163510
ENSG00000177981	ENSG00000166135
ENSG00000282947	ENSG00000129351
ENSG00000138496	ENSG00000143799
ENSG00000169083	ENSG00000152484
ENSG00000165280	ENSG00000133193
ENSG00000116918	ENSG00000100629
ENSG00000120217	ENSG00000120800
ENSG00000120217	ENSG00000120800
ENSG00000134183	ENSG00000089006
ENSG00000131791	ENSG00000078043
ENSG00000179222	ENSG00000157110
ENSG00000274352	ENSG00000125817
ENSG00000126216	ENSG00000139350
ENSG00000186153	ENSG00000004975
ENSG00000169252	ENSG00000149925
ENSG00000078902	ENSG00000188554
ENSG00000124762	ENSG00000173207
ENSG00000147655	ENSG00000205213
ENSG00000131462	ENSG00000099800
ENSG00000169252	ENSG00000141522
ENSG00000169252	ENSG00000100852
